version,V200001,V160001_orig,V200002,V200003,V200004,V200005,V200006,V200007,V200008,V200009,V200010a,V200010b,V200010c,V200010d,V200011a,V200011b,V200011c,V200011d,V200012a,V200012b,V200012c,V200012d,V200013a,V200013b,V200013c,V200013d,V200014a,V200014b,V200014c,V200014d,V200015a,V200015b,V200015c,V200015d,V200016a,V200016b,V200016c,V200016d,val1_matchprob,stfips16,stfips,srfips16,srfips,corrvtus16,corrvtum16,corrvtws16,corrvtwm16,corrvtus,corrvtum,corrvtws,corrvtwm,voted12,voted16,vvoted16,vvoted,vvabsent16,vvabsalt16,vvinpers16,vvearly16,vvtype16,vvabsent,vvinpers,vvearly,vvelday,vvtype,polint16,polint,carep16,carep,know16,know,educ16,educ,ineff16,ineff,exeff16,exeff,ptalkd16,ptalkd,pid16,pid,spid16,spid,ideo7m16,ideo7m,issuesort16,issuesort,covidvote,female16,female,black16,black,latino16,latino,asian16,asian,age16,age,fcookc,pcomp20,mbst,vbmlonga,epi20,covicovid,timing,dmonth,ccvoteus,ccvoteum,ccvotews,ccvotewm,cabsent,cpolint,cknow,ceduc,cspid,cideo,cabsenta
ANES2020TimeSeries_20220210,200305,406018,3,2,3,1,4,-1,3,0,1.31773390966646,1.72784997916338,2,9,1.41265491316912,2.03524569062526,2,9,,,,,,,,,,,,,,,,,1.31377787020489,1.7069462701007,2,9,0.925993785952789,4,4,4,4,,,,,,,,,0,1,1,1,0,0,1,1,1,1,0,0,0,2,0.333333343267441,0.333333343267441,0.5,0.5,5,6,0.25,1,0.5,0.5,0.25,0.5,0,0,3,0,0,3,4,5,0.16666667163372,1,0,,0,0,0,0,0,0,0,51,55,3,0.999990165233612,0,0.434782594442368,0.839999973773956,0.38834810256958,,,,,,,1,0,1,0.75,3,1,1
ANES2020TimeSeries_20220210,200312,402370,3,2,3,0,-2,-2,-2,0,4.47398522948951,5.80953914475628,2,35,4.84064147144814,5.72261259087635,2,35,,,,,,,,,,,,,,,,,4.40888422423673,5.83769490988309,2,35,4.43027448234693e-07,6,6,6,6,,,,,,,,,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0.666666686534882,0.333333343267441,1,0,1,1,0,0,0.75,0.625,0.5,0.375,0,2,3,5,0,2,3,3,1,0.611111104488373,1,1,1,0,0,1,1,0,0,55,59,0,0.911089718341827,1,0.826086938381195,0.730000019073486,-1.18420004844666,,,,,,,-1,-0.333333343267441,0,0,2,0,-1
ANES2020TimeSeries_20220210,200329,300344,3,2,3,0,-2,-2,-2,0,0.746537883621775,0.609708082236748,1,19,0.793906469135198,0.782457816805989,1,19,,,,,,,,,,,,,,,,,0.734508230328272,0.58668635958982,1,19,0.999999999867357,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,0,2,0.666666686534882,0.666666686534882,1,1,8,9,0.75,0.75,0.375,0.5,0.25,0.125,3,1,6,6,3,3,1,1,0.222222223877907,0.444444447755814,1,0,0,0,0,0,0,0,0,69,73,3,0.999994277954102,0,0.434782594442368,0.8299999833107,-0.0463276989758015,,,0,0,0,0,0,0,1,0,0,0,0
ANES2020TimeSeries_20220210,200343,405960,3,2,3,0,-2,-2,-2,0,0.793964945723105,0.734375412466689,2,30,0.88394093286617,0.798331938245184,2,30,,,,,,,,,,,,,,,,,0.754474641250432,0.695312243490379,2,30,0.863424026339156,37,37,37,37,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0.666666686534882,1,1,4,4,0,0,0.75,0.625,0.875,0.75,3,1,3,2,0,1,3,3,0.133333340287209,0.5,1,1,1,0,0,0,0,0,0,68,72,3,0.999812722206116,0,0.47826087474823,0.759999990463257,-0.188613295555115,1,0,0,-1,0,0,0,-0.333333313465118,0,0,1,0,0
ANES2020TimeSeries_20220210,200374,302078,3,2,3,0,-2,-2,-2,0,0.890362830442194,0.906416910914763,1,15,0.674931198017604,0.670018301899997,1,15,,,,,,,,,,,,,,,,,0.905601519192726,0.901268491208539,1,15,0.999999999993493,51,51,51,51,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0.333333343267441,0.333333343267441,0.5,0.25,6,4,0.75,0.75,0.25,0.25,0.25,0.125,1,2,1,2,2,1,3,4,0.0555555559694767,0.0555555559694767,1,0,0,0,0,0,0,0,0,46,50,1,0.989371657371521,0,0.260869562625885,0.8299999833107,-0.11429949849844,0.200000002980232,1,0,0,0,0,0,0,-2,0,-1,1,0
ANES2020TimeSeries_20220210,200381,400772,3,2,3,1,4,-1,3,0,0.788467191343694,0.645981762018704,2,36,0.8379733952294,0.748903837355817,2,36,,,,,,,,,,,,,,,,,0.77967182662146,0.627215649454287,2,36,0.999999641922282,36,36,36,36,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,9,9,1,1,0.75,0.875,0.375,0.5,6,6,1,1,2,2,4,4,0.0555555559694767,0.388888865709305,2,0,0,0,0,0,0,0,0,63,66,0,0.945086300373077,0,0.47826087474823,0.730000019073486,-0.918719828128815,1,0,0,0,0,0,0,0,0,0,0,0,0
ANES2020TimeSeries_20220210,200404,402771,3,2,3,0,-2,-2,-2,0,1.41500108933574,1.47686147985125,1,36,1.51735827906212,1.38623777453777,1,36,,,,,,,,,,,,,,,,,1.36536114691879,1.45165934770742,1,36,0.962909007344287,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0.333333343267441,0,0.75,0.5,2,1,0.25,0.25,0.25,0.625,0.125,0.25,0,2,6,6,3,3,3,3,,0,2,0,0,0,0,1,1,0,0,37,41,3,0.999990165233612,0,0.434782594442368,0.839999973773956,0.38834810256958,,,0,0,0,0,0,-0.333333343267441,-1,0,0,0,0
ANES2020TimeSeries_20220210,200411,403878,3,2,3,1,1,1,1,0,0.743626536900714,1.03552120123171,2,39,1.00234624266671,1.29989561442698,2,39,,,,,,,,,,,,,,,,,0.7213139702574,1.0152403822346,2,39,0.0474455672039078,15,15,15,15,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0.666666686534882,0.5,0.25,1,,0.25,0.25,0.5,0.25,1,1,0,0,5,3,2,0,3,3,0.0555555559694767,0,0,1,1,0,0,0,0,1,1,49,52,0,0.909607589244843,1,0.739130437374115,0.810000002384186,-0.682512819766998,,,,,,,0,0.333333343267441,,0,-2,0,0
ANES2020TimeSeries_20220210,200435,401918,3,2,3,0,1,1,1,0,0.855812761403972,1.24082679469705,2,9,0.809903470897296,1.1286222201094,2,9,,,,,,,,,,,,,,,,,0.869920872242861,1.22625242596753,2,9,0.084285025954814,8,8,8,8,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,8,5,0.5,0.5,1,1,0.5,0,2,5,3,3,0,0,3,3,0.666666686534882,0.333333343267441,0,0,0,0,0,0,0,0,0,41,45,1,0.980743885040283,1,0.869565188884735,0.870000004768372,-0.635865211486816,,,,,,,0,0.333333343267441,-3,0,0,0,0
ANES2020TimeSeries_20220210,200442,302245,3,2,3,0,-2,-2,-2,0,0.249378142298533,0.207172388945155,2,26,0.398035682223375,0.353295522660897,2,26,,,,,,,,,,,,,,,,,0.236647629405632,0.19594019880328,2,26,0.987709268688905,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,2,1,1,1,1,8,8,1,1,0.75,0.75,0.875,0.625,7,7,6,6,3,3,1,1,0.266666680574417,0.222222223877907,2,1,1,0,0,0,0,0,0,42,46,0,0.899166524410248,0,0.347826093435288,0.800000011920929,0.528098821640015,0.699999988079071,0,0,0,0,0,1,0,0,0,0,0,1
ANES2020TimeSeries_20220210,200459,403773,3,2,3,0,-2,-2,-2,0,0.620277372141123,0.541301179983712,1,37,0.572681986563373,0.552887777835736,1,37,,,,,,,,,,,,,,,,,0.613647985710212,0.523637706039549,1,37,0.95729830680041,55,55,55,55,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,2,0.666666686534882,0.666666686534882,1,1,8,9,0.75,0.75,0.875,0.75,0.25,0.5,3,1,0,0,3,3,5,5,0.72222226858139,0.5,1,0,0,0,0,0,0,0,0,63,66,2,0.999959290027618,0,0.347826093435288,0.879999995231628,0.63936322927475,1,0,0,0,0,0,1,0,1,0,0,0,1
ANES2020TimeSeries_20220210,200466,406306,3,2,3,0,-2,-2,-2,0,1.12376264793483,1.0980220445749,2,3,1.22018250921402,1.15686573351313,2,3,,,,,,,,,,,,,,,,,1.11198319916942,1.07744394336097,2,3,0.99999006408908,36,36,36,36,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0.666666686534882,1,1,1,8,7,1,1,0.75,0.625,0.75,0.875,7,7,4,5,1,2,2,1,0.133333340287209,0.611111104488373,2,1,1,0,0,0,0,0,0,56,60,0,0.945086300373077,0,0.47826087474823,0.730000019073486,-0.918719828128815,1,0,0,0,0,0,0,0.333333313465118,-1,0,1,-1,0
ANES2020TimeSeries_20220210,200473,301158,3,2,3,0,-2,-2,-2,0,0.787241934333145,0.642781102348334,2,22,0.732199826289674,0.700461835822787,2,22,,,,,,,,,,,,,,,,,0.78746237795204,0.623980993550564,2,22,0.999999218354045,48,48,48,48,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0.666666686534882,0.333333343267441,1,1,4,1,0.75,0.75,0.125,0.625,0.875,0.5,0,1,0,0,3,3,3,3,0.533333361148834,0.666666686534882,1,1,1,0,0,0,0,0,0,69,73,2,0.996794819831848,0,0.347826093435288,0.800000011920929,1.00814402103424,1,0,0,0,0,0,0,-0.333333343267441,-3,0,0,0,0
ANES2020TimeSeries_20220210,200480,403887,3,2,3,0,-2,-2,-2,0,1.25425429894021,0.876708205173131,1,44,0.944764077363574,0.823516936491967,1,44,,,,,,,,,,,,,,,,,1.24198121472749,0.841414493772489,1,44,0.99999006408908,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0.333333343267441,0.666666686534882,0.25,1,,0,0.5,0.5,0.375,0.75,0.5,0.25,1,7,6,6,3,3,3,3,0.111111111938953,0.388888865709305,1,1,1,1,1,0,0,0,0,67,71,0,0.970008373260498,0,0.652173936367035,0.819999992847443,-1.36463904380798,,,0,0,0,0,0,0.333333343267441,,0,0,0,0
ANES2020TimeSeries_20220210,200497,406774,3,2,3,0,-2,-2,-2,0,0.906734619149226,0.776852705747463,2,37,1.3740861854971,1.17291643279667,2,37,,,,,,,,,,,,,,,,,0.857422380857966,0.73291928632913,2,37,0.99999006408908,39,39,39,39,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,6,7,0.75,1,0.75,0.75,0.125,0.875,1,7,4,4,1,1,1,0,0.888888895511627,0.611111104488373,2,1,1,0,0,0,0,0,0,24,28,2,0.993352234363556,0,0.695652186870575,0.819999992847443,0.860775113105774,1,0,0,0,0,0,0,0,1,0.25,0,-1,0
